| import LCPForDelta                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/com/kamikaze/pfordelta/LCPForDelta_ESTest.java:11:1:11:42                                                   |
| import S9                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/S9_ESTest.java:11:1:11:39                                                      |
| import Simple9                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/Benchmark.java:29:1:29:44                                       |
| import Simple9                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:21:1:21:44                              |
| import Simple9                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/Simple9_ESTest.java:12:1:12:44                                                 |
| import SkippableComposition                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:22:1:22:57                              |
| import SkippableComposition                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/SkippableComposition_ESTest.java:19:1:19:57                                    |
| import TestUtils                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/SkippableLongBasicTest.java:15:1:15:46                                            |
| import UncompressibleInputException                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/IntegratedIntCompressor.java:6:1:6:65                             |
| import UncompressibleInputException                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/UncompressibleInputException_ESTest.java:10:1:10:65                            |
| import Util                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/differential/IntegratedBinaryPacking.java:12:1:12:41                           |
| import Util                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/Util_ESTest.java:11:1:11:41                                                    |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/Benchmark.java:30:1:30:49                                       |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:24:1:24:49                              |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/longcompression/LongAs2IntsCodec.java:10:1:10:49                                                  |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/Composition_ESTest.java:18:1:18:49                                             |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/SkippableComposition_ESTest.java:21:1:21:49                                    |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/VariableByte_ESTest.java:13:1:13:49                                            |
| import VariableByte                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/SkippableLongBasicTest.java:16:1:16:49                                            |
| import Benchmark                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/Benchmark_ESTest.java:12:1:12:61                                |
| import BenchmarkBitPacking                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkBitPacking_ESTest.java:11:1:11:71                      |
| import IntegratedByteIntegerCODEC                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/Benchmark.java:33:1:33:76                                       |
| import IntegratedByteIntegerCODEC                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:5:1:5:76                                      |
| import IntegratedIntegerCODEC                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/Benchmark.java:35:1:35:72                                       |
| import IntegratedIntegerCODEC                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkCSV.java:7:1:7:72                                      |
| import IntegratedIntegerCODEC                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/BasicTest.java:16:1:16:72                                                      |
| import IntegratedIntegerCODEC                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/IntegratedComposition_ESTest.java:14:1:14:72                      |
| import BenchmarkOffsettedSeries                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries_ESTest.java:14:1:14:76                 |
| import BenchmarkSkippable                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable_ESTest.java:12:1:12:70                       |
| import PerformanceLogger                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/PerformanceLogger_ESTest.java:10:1:10:69                        |
| import Delta                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/Benchmark.java:31:1:31:55                                       |
| import Delta                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkBitPacking.java:14:1:14:55                             |
| import Delta                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/main/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable.java:25:1:25:55                              |
| import Delta                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/BasicTest.java:13:1:13:55                                                      |
| import Delta                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/Delta_ESTest.java:11:1:11:55                                      |
