| import BufferedInputStream                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest.java:11:1:11:35                                         |
| import Watchdog                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest.java:15:1:15:40                                             |
| import InputStreamPumper                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest.java:17:1:17:49                                    |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/environment/DefaultProcessingEnvironment.java:27:1:27:34                    |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/launcher/CommandLauncherFactory.java:20:1:20:34                             |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/OS_ESTest.java:11:1:11:34                                                   |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/EnvironmentUtilsTest.java:33:1:33:34                            |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec36Test.java:31:1:31:34                                           |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec41Test.java:28:1:28:34                                           |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec49Test.java:29:1:29:34                                           |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec57Test.java:26:1:26:34                                           |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec62Test.java:30:1:30:34                                           |
| import OS                                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec65Test.java:33:1:33:34                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:22:1:22:49                                    |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec36Test.java:32:1:32:49                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec33Test.java:27:1:27:49                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec41Test.java:29:1:29:49                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec49Test.java:30:1:30:49                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec57Test.java:27:1:27:49                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec62Test.java:31:1:31:49                                           |
| import PumpStreamHandler                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec65Test.java:34:1:34:49                                           |
| import ShutdownHookProcessDestroyer        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ShutdownHookProcessDestroyer_ESTest.java:11:1:11:60                         |
| import StreamPumper                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest.java:18:1:18:44                                         |
| import TestUtil                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec36Test.java:33:1:33:40                                           |
| import TestUtil                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec34Test.java:31:1:31:40                                           |
| import TestUtil                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec33Test.java:28:1:28:40                                           |
| import TestUtil                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec41Test.java:30:1:30:40                                           |
| import TestUtil                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec44Test.java:30:1:30:40                                           |
| import TestUtil                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec62Test.java:32:1:32:40                                           |
| import ThreadUtil                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest.java:13:1:13:42                                           |
| import DefaultProcessingEnvironment        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/DefaultProcessingEnvironment_ESTest.java:14:1:14:72             |
| import EnvironmentUtils                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/launcher/CommandLauncherImpl.java:25:1:25:60                                |
| import EnvironmentUtils                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/launcher/Java13CommandLauncher.java:25:1:25:60                              |
| import EnvironmentUtils                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/EnvironmentUtils_ESTest.java:13:1:13:60                         |
| import EnvironmentUtils                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/MapUtilTest.java:26:1:26:60                                            |
| import OpenVmsProcessingEnvironment        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/OpenVmsProcessingEnvironment_ESTest.java:10:1:10:72             |
| import AfterEach                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec36Test.java:34:1:34:39                                           |
| import AfterEach                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec62Test.java:33:1:33:39                                           |
| import BeforeEach                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec36Test.java:35:1:35:40                                           |
| import BeforeEach                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec62Test.java:34:1:34:40                                           |
| import Disabled                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec36Test.java:36:1:36:38                                           |
| import Disabled                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec57Test.java:28:1:28:38                                           |
| import Disabled                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec60Test.java:30:1:30:38                                           |
